Number:0, mass:1, radius:0.01
time,x,y,z,x_,y_,z_
6, 0.0282499, 0.618514, 0.453918, 1.11233, -0.261208, 0.655959
6.1, 0.139781, 0.592233, 0.51948, 1.12214, -0.266611, 0.65472
6.2, 0.260173, 0.560872, 0.582827, 1.37583, -0.412939, 0.582971
6.3, 0.286793, 0.586397, 0.693261, 0.248451, 0.263265, 1.0945
6.4, 0.312173, 0.612169, 0.802355, 0.255847, 0.250811, 1.09159
6.5, 0.337742, 0.63538, 0.911477, 0.254993, 0.2234, 1.09095
6.6, 0.355732, 0.678383, 0.0382339, 0.121774, 0.53983, 1.02478
6.7, 0.368037, 0.732165, 0.140973, 0.12363, 0.536372, 1.02979
6.8, 0.380362, 0.785725, 0.244295, 0.122128, 0.533081, 1.04221
6.9, 0.394078, 0.833483, 0.356929, 0.219726, 0.349619, 1.26744
7, 0.428837, 0.855587, 0.486501, 0.399291, 0.169416, 1.28709
7.1, 0.468981, 0.872268, 0.614866, 0.401872, 0.166135, 1.28204
7.2, 0.509172, 0.888879, 0.743041, 0.402026, 0.166018, 1.28172
7.3, 0.549466, 0.905385, 0.871224, 0.404737, 0.162752, 1.28159
7.4, 0.590056, 0.921389, 0.0192315, 0.406237, 0.158789, 1.27913
7.5, 0.630687, 0.937256, 0.147151, 0.406332, 0.158596, 1.2793
7.6, 0.671309, 0.953107, 0.275105, 0.40601, 0.158414, 1.27981
7.7, 0.711893, 0.968938, 0.403105, 0.40574, 0.158229, 1.28014
7.8, 0.752253, 0.984759, 0.531239, 0.395274, 0.158062, 1.28577
7.9, 0.790525, 0.0203834, 0.660684, 0.379736, 0.155723, 1.29677
8, 0.828492, 0.0359597, 0.790363, 0.379588, 0.155837, 1.29683
8.1, 0.866435, 0.0515644, 0.920053, 0.379277, 0.156327, 1.29695
8.2, 0.904357, 0.0672192, 0.0697488, 0.379182, 0.156678, 1.29697
8.3, 0.942271, 0.0828942, 0.199448, 0.379079, 0.156793, 1.29701
8.4, 0.980166, 0.0985766, 0.32915, 0.378784, 0.156847, 1.29701
8.5, 0.038073, 0.11427, 0.458968, 0.38007, 0.157, 1.30135
8.6, 0.0762321, 0.130181, 0.590181, 0.381308, 0.165617, 1.32615
8.7, 0.114468, 0.147471, 0.722952, 0.383448, 0.179735, 1.32568
8.8, 0.15279, 0.165655, 0.855354, 0.383119, 0.182719, 1.32336
8.9, 0.191097, 0.183957, 0.987667, 0.383045, 0.183213, 1.32297
9, 0.220167, 0.197314, 0.131478, -0.244919, -0.251546, 0.463247
9.1, 0.207119, 0.175769, 0.183142, -0.116959, -0.211961, 0.520946
9.2, 0.195431, 0.15458, 0.235239, -0.116823, -0.21182, 0.521019
9.3, 0.181239, 0.1357, 0.280423, -0.144044, -0.16813, 0.385304
9.4, 0.167008, 0.119285, 0.318884, -0.141221, -0.154885, 0.385293
9.5, 0.153153, 0.105024, 0.357148, -0.137057, -0.130057, 0.381436
9.6, 0.138885, 0.102036, 0.391895, -0.205342, 0.235676, 0.202342
9.7, 0.200643, 0.124314, 0.400503, 0.830013, 0.358803, 0.0390589
9.8, 0.279607, 0.159826, 0.402881, 0.776945, 0.354912, 0.0196129
9.9, 0.357402, 0.195536, 0.404804, 0.782012, 0.358563, 0.0173936
10, 0.396853, 0.232851, 0.394966, -0.862948, 0.422777, -0.387304
10.1, 0.316078, 0.275256, 0.359806, -0.798644, 0.424287, -0.344124
10.2, 0.236414, 0.317232, 0.325929, -0.794916, 0.409373, -0.329672
10.3, 0.156368, 0.355735, 0.294123, -0.810583, 0.36193, -0.312502
10.4, 0.0746976, 0.39143, 0.259772, -0.815427, 0.356246, -0.419339
10.5, 0.981842, 0.41826, 0.195932, -0.618516, 0.137358, -0.81475
10.6, 0.919453, 0.432226, 0.114875, -0.625479, 0.140564, -0.808602
10.7, 0.8569, 0.446289, 0.0340344, -0.625568, 0.140652, -0.808318
10.8, 0.794418, 0.460369, 0.933065, -0.621709, 0.140835, -0.813873
10.9, 0.732521, 0.474787, 0.851494, -0.616498, 0.147716, -0.817956
11, 0.613981, 0.471944, 0.846702, -1.94995, -0.294057, 0.996844
11.1, 0.419288, 0.442382, 0.945706, -1.94639, -0.296385, 0.986646
11.2, 0.22066, 0.410919, 0.064339, -2.18623, -0.4215, 0.962153
11.3, 0.025948, 0.394444, 0.183701, -1.91805, -0.131842, 1.22484
11.4, 0.797415, 0.349792, 0.272007, -3.10554, -2.30151, -1.16301
11.5, 0.150786, 0.326815, 0.957852, -7.97954, 0.693004, -3.74399
11.6, 0.332861, 0.39602, 0.583387, -7.97843, 0.691094, -3.74481
11.7, 0.449291, 0.423211, 0.213974, -9.48696, -0.275922, -3.62379
11.8, 0.479813, 0.395736, 0.834515, -9.4862, -0.297466, -3.60011
11.9, 0.600191, 0.0854736, 0.485451, -8.02676, 11.3903, -3.40843
12, 0.769287, 0.273532, 0.116449, -7.91406, 12.7752, -4.78852
12.1, 0.329969, 0.677462, 0.129557, -17.1397, -18.6089, 1.50876
12.2, 0.333461, 0.223167, 0.944106, -25.278, 8.13406, -29.409
12.3, 0.72946, 0.85943, 0.861115, -24.9372, 0.242301, -26.7936
12.4, 0.0520846, 0.506121, 0.522544, -27.0381, 21.4194, -8.42985
12.5, 0.146083, 0.680091, 0.862824, -32.555, 21.6423, 0.708782
12.6, 0.624256, 0.770577, 0.681458, 43061.7, 63678.3, 36507.6
12.7, 0.825798, 0.968699, 0.355646, -1.69014e+10, -2.10049e+09, -4.19505e+09
12.8, 0.651168, 0.100329, 0.494582, -1.69014e+10, -2.10049e+09, -4.19505e+09
12.9, 0.477463, 0.178144, 0.703019, -1.69014e+10, -2.10049e+09, -4.19505e+09
13, 0.309147, 0.239317, 0.949165, -1.69014e+10, -2.10049e+09, -4.19505e+09
13.1, 0.13921, 0.66734, 0.623105, -1.69014e+10, -2.10049e+09, -4.19505e+09
13.2, 0.474685, 0.172083, 0.950421, -1.69014e+10, -2.10049e+09, -4.19505e+09
13.3, 0.907729, 0.429594, 0.604713, -1.69014e+10, -2.1005e+09, -4.19505e+09
13.4, 0.20333, 0.892324, 0.175926, -1.69014e+10, -2.1005e+09, -4.19505e+09
13.5, 0.267937, 0.874473, 0.527936, -1.69014e+10, -2.1005e+09, -4.19505e+09
13.6, 0.60568, 0.255393, 0.478184, -1.69014e+10, -2.1005e+09, -4.19505e+09
13.7, 0.587248, 0.733395, 0.433205, -1.69014e+10, -2.1005e+09, -4.19505e+09
13.8, 0.0278108, 0.690217, 0.913253, -1.69014e+10, -2.1005e+09, -4.19505e+09
13.9, 0.726491, 0.660087, 0.461257, -1.69014e+10, -2.1005e+09, -4.19505e+09
14, 0.914629, 0.458362, 0.613316, -1.69014e+10, -2.1005e+09, -4.19505e+09
14.1, 0.0810009, 0.193285, 0.813665, -1.69014e+10, -2.1005e+09, -4.19505e+09
14.2, 0.873345, 0.921962, 0.186485, -1.69014e+10, -2.10049e+09, -4.19501e+09
14.3, 0.8608, 0.105063, 0.424168, -1.69014e+10, -2.10049e+09, -4.19501e+09
14.4, 0.876947, 0.44948, 0.143014, -1.69014e+10, -2.10049e+09, -4.19501e+09
14.5, 0.0710293, 0.764139, 0.552611, -1.69014e+10, -2.10049e+09, -4.19501e+09
14.6, 0.260845, 0.212321, 0.627214, -1.69014e+10, -2.10049e+09, -4.19501e+09
14.7, 0.479921, 0.578792, 0.789668, -1.69014e+10, -2.10049e+09, -4.19501e+09
14.8, 0.437385, 0.0390045, 0.0239282, -1.69014e+10, -2.10049e+09, -4.19501e+09
14.9, 0.413216, 0.145071, 0.959051, -1.69014e+10, -2.10049e+09, -4.19501e+09
15, 0.703724, 0.857983, 0.633103, -1.69014e+10, -2.10049e+09, -4.19501e+09
15.1, 0.756554, 0.64258, 0.17526, -1.69014e+10, -2.10049e+09, -4.19501e+09
15.2, 0.570034, 0.949406, 0.925296, -1.69014e+10, -2.10049e+09, -4.19501e+09
15.3, 0.368563, 0.135092, 0.214546, -1.69014e+10, -2.10049e+09, -4.19501e+09
15.4, 0.919303, 0.212068, 0.422228, -1.69014e+10, -2.10049e+09, -4.19501e+09
15.5, 0.985795, 0.633021, 0.655991, -1.69009e+10, -2.10045e+09, -4.19532e+09
15.6, 0.186594, 0.240491, 0.0234089, -1.69009e+10, -2.10045e+09, -4.19532e+09
15.7, 0.86091, 0.0947466, 0.337711, -1.68996e+10, -2.11029e+09, -4.19401e+09
15.8, 0.208927, 0.80108, 0.0912217, -1.68996e+10, -2.11029e+09, -4.19401e+09
15.9, 0.742936, 0.360059, 0.179283, -1.68996e+10, -2.11029e+09, -4.19401e+09
16, 0.562029, 0.174017, 0.971911, -1.68996e+10, -2.11029e+09, -4.19401e+09
16.1, 0.310478, 0.0162497, 0.761069, -1.68996e+10, -2.11029e+09, -4.19401e+09
16.2, 0.11944, 0.12237, 0.226184, -1.68996e+10, -2.11029e+09, -4.19401e+09
16.3, 0.311879, 0.604918, 0.944893, -1.68996e+10, -2.11029e+09, -4.19401e+09
16.4, 0.850485, 0.97906, 0.0544051, -1.68996e+10, -2.11029e+09, -4.19401e+09
16.5, 0.308737, 0.862805, 0.210286, -1.68996e+10, -2.11029e+09, -4.19401e+09
16.6, 0.978766, 0.514397, 0.62307, -1.68996e+10, -2.11029e+09, -4.19401e+09
16.7, 0.69355, 0.794122, 0.179668, -1.68996e+10, -2.11029e+09, -4.19401e+09
16.8, 0.903667, 0.938715, 0.0613869, -1.68983e+10, -2.10935e+09, -4.19587e+09
16.9, 0.234525, 0.50653, 0.377376, -1.68983e+10, -2.10935e+09, -4.19587e+09
17, 0.466938, 0.0914071, 0.566266, -1.68983e+10, -2.10935e+09, -4.19587e+09
17.1, 0.710124, 0.849153, 0.513882, -1.68983e+10, -2.10935e+09, -4.19587e+09
17.2, 0.979754, 0.558198, 0.160401, -1.68983e+10, -2.10935e+09, -4.19587e+09
17.3, 0.528365, 0.249494, 0.0256389, -1.68983e+10, -2.10935e+09, -4.19587e+09
17.4, 0.174183, 0.115924, 0.914106, -1.68983e+10, -2.10935e+09, -4.19587e+09
17.5, 0.466183, 0.712644, 0.52156, -1.68982e+10, -2.10943e+09, -4.19587e+09
17.6, 0.795812, 0.196344, 0.811858, -1.68982e+10, -2.10943e+09, -4.19587e+09
17.7, 0.645913, 0.500811, 0.079408, -1.68993e+10, -2.10756e+09, -4.19785e+09
17.8, 0.552868, 0.29143, 0.647109, -1.68993e+10, -2.10756e+09, -4.19785e+09
17.9, 0.100405, 0.810301, 0.814034, -1.68993e+10, -2.10756e+09, -4.19785e+09
18, 0.734366, 0.181651, 0.11781, -1.68993e+10, -2.10756e+09, -4.19785e+09
18.1, 0.708724, 0.87554, 0.583581, -1.68993e+10, -2.10758e+09, -4.19785e+09
18.2, 0.983372, 0.972652, 0.220598, -1.68993e+10, -2.10757e+09, -4.19786e+09
18.3, 0.731749, 0.305024, 0.147982, -1.68993e+10, -2.10736e+09, -4.19773e+09
18.4, 0.204537, 0.573109, 0.481217, -1.68993e+10, -2.10736e+09, -4.19773e+09
18.5, 0.660639, 0.597194, 0.222082, -1.68993e+10, -2.10735e+09, -4.19773e+09
18.6, 0.564586, 0.0770905, 0.39248, -1.68993e+10, -2.10735e+09, -4.19773e+09
18.7, 0.0529511, 0.543833, 0.901024, -1.68993e+10, -2.10735e+09, -4.19773e+09
18.8, 0.382789, 0.607247, 0.411866, -1.68993e+10, -2.10735e+09, -4.19773e+09
18.9, 0.516837, 0.0645488, 0.0328945, -1.68993e+10, -2.10735e+09, -4.19773e+09
19, 0.137279, 0.863303, 0.406136, -1.68993e+10, -2.10734e+09, -4.19773e+09
19.1, 0.133147, 0.852078, 0.0156801, -1.6899e+10, -2.10732e+09, -4.19749e+09
19.2, 0.940534, 0.989907, 0.664104, -1.68987e+10, -2.10727e+09, -4.19742e+09
19.3, 0.671374, 0.231685, 0.321073, -1.68987e+10, -2.10727e+09, -4.19742e+09
19.4, 0.66097, 0.463133, 0.909419, -1.69022e+10, -2.10496e+09, -4.1982e+09
19.5, 0.23687, 0.555315, 0.822719, 7.84769e+10, 1.56555e+11, 3.57903e+10
19.6, 0.629477, 0.265939, 0.228238, 7.84771e+10, 1.56554e+11, 3.57902e+10
19.7, 0.311873, 0.344984, 0.583783, 7.84771e+10, 1.56554e+11, 3.57902e+10
19.8, 0.117718, 0.0783403, 0.293775, 7.84771e+10, 1.56554e+11, 3.57903e+10
19.9, 0.760468, 0.663242, 0.953158, 7.84771e+10, 1.56554e+11, 3.57903e+10
20, 0.125383, 0.0652747, 0.750857, 7.84771e+10, 1.56554e+11, 3.57903e+10
20.1, 0.734126, 0.589314, 0.36182, 7.84771e+10, 1.56554e+11, 3.57903e+10
20.2, 0.343431, 0.235131, 0.977592, 7.84771e+10, 1.56554e+11, 3.57903e+10
20.3, 0.704492, 0.182402, 0.980916, 7.84771e+10, 1.56554e+11, 3.57903e+10
20.4, 0.369334, 0.295621, 0.368845, 7.84771e+10, 1.56554e+11, 3.57903e+10
20.5, 0.921308, 0.0771241, 0.798512, 7.84771e+10, 1.56554e+11, 3.57903e+10
20.6, 0.447725, 0.589922, 0.232106, 7.84771e+10, 1.56554e+11, 3.57903e+10
20.7, 0.309343, 0.8273, 0.921577, 7.84772e+10, 1.56554e+11, 3.57904e+10
20.8, 0.487502, 0.564825, 0.88161, 7.84772e+10, 1.56554e+11, 3.57904e+10
20.9, 0.297563, 0.803411, 0.923531, 7.84772e+10, 1.56554e+11, 3.57904e+10
21, 0.678765, 0.672712, 0.0247082, 7.84772e+10, 1.56554e+11, 3.57904e+10
21.1, 0.618215, 0.393311, 0.869609, 7.84772e+10, 1.56554e+11, 3.57904e+10
21.2, 0.613507, 0.80732, 0.769306, 7.84772e+10, 1.56554e+11, 3.57904e+10
21.3, 0.0147961, 0.767668, 0.284226, 7.84772e+10, 1.56554e+11, 3.57904e+10
21.4, 0.881676, 0.317806, 0.482455, 7.84772e+10, 1.56554e+11, 3.57904e+10
21.5, 0.94295, 0.201596, 0.774817, 7.84772e+10, 1.56554e+11, 3.57904e+10
21.6, 0.453891, 0.144629, 0.904322, 7.84772e+10, 1.56554e+11, 3.57904e+10
21.7, 0.605297, 0.142258, 0.193998, 7.84772e+10, 1.56554e+11, 3.57904e+10
21.8, 0.560496, 0.80258, 0.243178, 7.84772e+10, 1.56554e+11, 3.57904e+10
21.9, 0.73761, 0.306501, 0.546046, 7.84772e+10, 1.56554e+11, 3.57904e+10
22, 0.607112, 0.509659, 0.0708052, 7.84772e+10, 1.56554e+11, 3.57904e+10
22.1, 0.287757, 0.295822, 0.415707, 7.84769e+10, 1.56554e+11, 3.57898e+10
22.2, 0.937681, 0.20059, 0.601946, 7.84769e+10, 1.56554e+11, 3.57898e+10
22.3, 0.447194, 0.534806, 0.133434, 7.84769e+10, 1.56554e+11, 3.57898e+10
22.4, 0.363031, 0.656207, 0.914053, 7.84769e+10, 1.56554e+11, 3.57898e+10
22.5, 0.446784, 0.931608, 0.34872, 7.84769e+10, 1.56554e+11, 3.57898e+10
22.6, 0.575232, 0.551168, 0.765904, 7.84769e+10, 1.56554e+11, 3.57898e+10
22.7, 0.700698, 0.178444, 0.222001, 7.84769e+10, 1.56554e+11, 3.57898e+10
22.8, 0.547388, 0.478474, 0.599228, 7.84769e+10, 1.56554e+11, 3.57898e+10
22.9, 0.564682, 0.96105, 0.587189, 7.84769e+10, 1.56554e+11, 3.57898e+10
23, 0.37436, 0.372023, 0.76984, 7.84769e+10, 1.56554e+11, 3.57898e+10
23.1, 0.359343, 0.577862, 0.261696, 7.84769e+10, 1.56554e+11, 3.57898e+10
23.2, 0.452633, 0.592062, 0.863632, 7.84769e+10, 1.56554e+11, 3.57898e+10
23.3, 0.634884, 0.881657, 0.197065, 7.84769e+10, 1.56554e+11, 3.57898e+10
23.4, 0.21825, 0.530512, 0.184668, 7.84769e+10, 1.56554e+11, 3.57898e+10
23.5, 0.658599, 0.208326, 0.222572, 7.84769e+10, 1.56554e+11, 3.57898e+10
23.6, 0.260987, 0.723861, 0.973687, 7.84769e+10, 1.56554e+11, 3.57898e+10
23.7, 0.609362, 0.353327, 0.750644, 7.84769e+10, 1.56554e+11, 3.57898e+10
23.8, 0.188058, 0.207252, 0.9029, 7.84769e+10, 1.56554e+11, 3.57898e+10
23.9, 0.937999, 0.36969, 0.389214, 7.84769e+10, 1.56554e+11, 3.57898e+10
24, 0.35569, 0.972616, 0.870606, 7.84769e+10, 1.56554e+11, 3.57898e+10
24.1, 0.408876, 0.775478, 0.19951, 7.84769e+10, 1.56554e+11, 3.57898e+10
24.2, 0.42316, 0.821748, 0.732564, 7.84769e+10, 1.56554e+11, 3.57898e+10
24.3, 0.0893343, 0.274588, 0.694061, 7.84769e+10, 1.56554e+11, 3.57898e+10
24.4, 0.101681, 0.768848, 0.899917, 7.84769e+10, 1.56554e+11, 3.57898e+10
24.5, 0.791014, 0.896225, 0.973317, 7.84769e+10, 1.56554e+11, 3.57898e+10
24.6, 0.58072, 0.0883435, 0.0250925, 7.84769e+10, 1.56554e+11, 3.57898e+10
24.7, 0.387685, 0.494469, 0.839901, 7.84769e+10, 1.56554e+11, 3.57898e+10
24.8, 0.707776, 0.669755, 0.734606, 7.84769e+10, 1.56554e+11, 3.57898e+10
24.9, 0.914131, 0.769653, 0.630932, 7.84769e+10, 1.56554e+11, 3.57898e+10
25, 0.122578, 0.573003, 0.0598681, 7.84769e+10, 1.56554e+11, 3.57898e+10
25.1, 0.2917, 0.669473, 0.31607, 7.84769e+10, 1.56554e+11, 3.57898e+10
25.2, 0.51934, 0.98772, 0.358352, 7.84769e+10, 1.56554e+11, 3.57898e+10
25.3, 0.487021, 0.0845384, 0.301354, 7.84769e+10, 1.56554e+11, 3.57898e+10
25.4, 0.952439, 0.251134, 0.576451, 7.84769e+10, 1.56554e+11, 3.57898e+10
25.5, 0.811168, 0.292592, 0.958438, 7.84769e+10, 1.56554e+11, 3.57898e+10
25.6, 0.951203, 0.660369, 0.0605573, 7.84769e+10, 1.56554e+11, 3.57898e+10
25.7, 0.103443, 0.951368, 0.420162, 7.84769e+10, 1.56554e+11, 3.57898e+10
25.8, 0.159099, 0.936081, 0.160156, 7.84769e+10, 1.56554e+11, 3.57898e+10
25.9, 0.174883, 0.0745247, 0.779524, 7.84769e+10, 1.56554e+11, 3.57898e+10
26, 0.277632, 0.210994, 0.330529, 7.84769e+10, 1.56554e+11, 3.57898e+10
26.1, 0.162627, 0.177636, 0.893106, 7.84772e+10, 1.56558e+11, 3.57908e+10
26.2, 0.158528, 0.670806, 0.525144, 7.84772e+10, 1.56558e+11, 3.57908e+10
26.3, 0.840391, 0.555172, 0.157852, 7.84773e+10, 1.56558e+11, 3.57907e+10
26.4, 0.724628, 0.20656, 0.322637, 7.84773e+10, 1.56558e+11, 3.57907e+10
26.5, 0.617924, 0.0233211, 0.0139995, 7.84773e+10, 1.56558e+11, 3.57907e+10
26.6, 0.549169, 0.650619, 0.794431, 7.84773e+10, 1.56558e+11, 3.57907e+10
26.7, 0.290766, 0.0537005, 0.926374, 7.84773e+10, 1.56558e+11, 3.57907e+10
26.8, 0.780695, 0.716483, 0.466512, 7.84773e+10, 1.56558e+11, 3.57907e+10
26.9, 0.670034, 0.826959, 0.944021, 7.84773e+10, 1.56558e+11, 3.57907e+10
27, 0.243688, 0.317246, 0.973006, 7.84773e+10, 1.56558e+11, 3.57907e+10
27.1, 0.797956, 0.225007, 0.201147, 7.84773e+10, 1.56558e+11, 3.57907e+10
27.2, 0.887577, 0.321845, 0.732017, 7.84771e+10, 1.56558e+11, 3.57908e+10
27.3, 0.169184, 0.497021, 0.014602, -1.62778e+11, 2.12832e+11, -1.46437e+11
27.4, 0.362228, 0.0318464, 0.295069, -1.62778e+11, 2.12832e+11, -1.46437e+11
27.5, 0.4415, 0.963358, 0.657517, -1.62671e+11, 2.1277e+11, -1.4644e+11
27.6, 0.144229, 0.596455, 0.842858, -1.62671e+11, 2.1277e+11, -1.4644e+11
27.7, 0.571074, 0.938722, 0.556168, -1.62671e+11, 2.1277e+11, -1.4644e+11
27.8, 0.550023, 0.352166, 0.955811, -1.62671e+11, 2.1277e+11, -1.4644e+11
27.9, 0.596888, 0.872676, 0.872693, -1.62671e+11, 2.1277e+11, -1.4644e+11
28, 0.0432194, 0.170265, 0.271775, -1.62671e+11, 2.1277e+11, -1.4644e+11
28.1, 0.443846, 0.530639, 0.569319, -1.62671e+11, 2.1277e+11, -1.4644e+11
28.2, 0.423401, 0.185963, 0.91034, -1.62671e+11, 2.1277e+11, -1.4644e+11
28.3, 0.904395, 0.702413, 0.839867, -1.62671e+11, 2.1277e+11, -1.4644e+11
28.4, 0.180187, 0.808597, 0.413253, -1.62671e+11, 2.1277e+11, -1.4644e+11
28.5, 0.627456, 0.0254053, 0.723886, -1.62671e+11, 2.12768e+11, -1.46439e+11
28.6, 0.461865, 0.697068, 0.957373, -1.62671e+11, 2.12768e+11, -1.46439e+11
28.7, 0.942945, 0.559, 0.746386, -1.62671e+11, 2.12768e+11, -1.46439e+11
28.8, 0.989179, 0.594135, 0.421059, -1.62671e+11, 2.12768e+11, -1.46439e+11
28.9, 0.191609, 0.617189, 0.553351, -1.62671e+11, 2.12768e+11, -1.46439e+11
29, 0.0463014, 0.957332, 0.909334, -1.62671e+11, 2.12768e+11, -1.46439e+11
29.1, 0.763134, 0.583738, 0.273516, -1.62671e+11, 2.12768e+11, -1.46439e+11
29.2, 0.0520874, 0.0952774, 0.181311, -1.62671e+11, 2.12768e+11, -1.46439e+11
29.3, 0.828416, 0.651539, 0.686356, -1.62671e+11, 2.12768e+11, -1.46439e+11
29.4, 0.878889, 0.311414, 0.662066, -1.62671e+11, 2.12768e+11, -1.46439e+11
29.5, 0.891151, 0.795622, 0.704078, -1.62671e+11, 2.12768e+11, -1.46439e+11
29.6, 0.66103, 0.113155, 0.500988, -1.62671e+11, 2.12768e+11, -1.46439e+11
29.7, 0.763985, 0.980493, 0.415353, -1.62671e+11, 2.12768e+11, -1.46439e+11
29.8, 0.73552, 0.222365, 0.965337, -1.62671e+11, 2.12768e+11, -1.46439e+11
29.9, 0.191799, 0.817302, 0.558338, -1.62671e+11, 2.12768e+11, -1.46439e+11
30, 0.404453, 0.625187, 0.715794, -1.62671e+11, 2.12768e+11, -1.46439e+11
30.1, 0.283686, 0.370453, 0.974547, -1.62671e+11, 2.12768e+11, -1.46439e+11
30.2, 0.648087, 0.2287, 0.575553, -7.42667e+14, -2.73709e+15, 1.39854e+15
30.3, 0.892716, 0.403505, 0.214957, -7.42667e+14, -2.73709e+15, 1.39854e+15
30.4, 0.178463, 0.463564, 0.291617, -7.42667e+14, -2.73709e+15, 1.39854e+15
30.5, 0.767838, 0.889345, 0.581168, -7.42667e+14, -2.73709e+15, 1.39854e+15
30.6, 0.269039, 0.376161, 0.544547, -7.42667e+14, -2.73709e+15, 1.39854e+15
30.7, 0.130817, 0.192587, 0.458609, -7.42667e+14, -2.73709e+15, 1.39854e+15
30.8, 0.0490295, 0.510458, 0.419547, -7.42667e+14, -2.73709e+15, 1.39854e+15
30.9, 0.936256, 0.810263, 0.380465, -7.42667e+14, -2.73709e+15, 1.39854e+15
31, 0.0476867, 0.483114, 0.910758, -7.42667e+14, -2.73709e+15, 1.39854e+15
31.1, 0.653663, 0.951396, 0.526236, -7.42667e+14, -2.73709e+15, 1.39854e+15
31.2, 0.889015, 0.828818, 0.660758, -7.42667e+14, -2.73709e+15, 1.39854e+15
31.3, 0.188556, 0.786825, 0.72985, -7.42667e+14, -2.73709e+15, 1.39854e+15
31.4, 0.597633, 0.895712, 0.701773, -7.42667e+14, -2.73709e+15, 1.39854e+15
31.5, 0.86923, 0.951493, 0.77857, -7.42667e+14, -2.73709e+15, 1.39854e+15
31.6, 0.735299, 0.176571, 0.335699, -7.42667e+14, -2.73709e+15, 1.39854e+15
31.7, 0.546212, 0.540829, 0.939947, -7.42667e+14, -2.73709e+15, 1.39854e+15
31.8, 0.170113, 0.357724, 0.575201, -7.42667e+14, -2.73709e+15, 1.39854e+15
31.9, 0.718614, 0.811318, 0.778424, -7.42667e+14, -2.73709e+15, 1.39854e+15
32, 0.946276, 0.385536, 0.731549, -7.42667e+14, -2.73709e+15, 1.39854e+15
32.1, 0.808946, 0.903134, 0.243736, -7.42667e+14, -2.73709e+15, 1.39854e+15
32.2, 0.685045, 0.64288, 0.0103379, -7.42667e+14, -2.73709e+15, 1.39854e+15
32.3, 0.695245, 0.334286, 0.102359, -7.42667e+14, -2.73709e+15, 1.39854e+15
32.4, 0.861383, 0.379208, 0.786197, -7.42667e+14, -2.73709e+15, 1.39854e+15
32.5, 0.47381, 0.293271, 0.0447421, -7.42667e+14, -2.73709e+15, 1.39854e+15
32.6, 0.521417, 0.180966, 0.698307, -7.42667e+14, -2.73709e+15, 1.39854e+15
32.7, 0.915704, 0.206376, 0.444586, -7.42667e+14, -2.73709e+15, 1.39854e+15
32.8, 0.61712, 0.477861, 0.769801, -7.42667e+14, -2.73709e+15, 1.39854e+15
32.9, 0.304113, 0.752275, 0.10523, -7.42667e+14, -2.73709e+15, 1.39854e+15
33, 0.118302, 0.792333, 0.875269, -7.42667e+14, -2.73709e+15, 1.39854e+15
33.1, 0.35524, 0.147333, 0.455084, -7.42667e+14, -2.73709e+15, 1.39854e+15
33.2, 0.334, 0.172236, 0.58692, -7.42667e+14, -2.73709e+15, 1.39854e+15
33.3, 0.0270471, 0.242724, 0.942144, -7.42667e+14, -2.73709e+15, 1.39854e+15
33.4, 0.190743, 0.915595, 0.941168, -7.42667e+14, -2.73709e+15, 1.39854e+15
33.5, 0.740182, 0.409716, 0.64818, -7.42667e+14, -2.73709e+15, 1.39854e+15
33.6, 0.538663, 0.392685, 0.293199, -7.42667e+14, -2.73709e+15, 1.39854e+15
33.7, 0.518522, 0.605575, 0.0776035, -7.42667e+14, -2.73709e+15, 1.39854e+15
33.8, 0.0871057, 0.310068, 0.930221, -7.42667e+14, -2.73709e+15, 1.39854e+15
33.9, 0.809493, 0.0148137, 0.128141, -7.42667e+14, -2.73709e+15, 1.39854e+15
34, 0.718551, 0.633974, 0.765611, -7.42667e+14, -2.73709e+15, 1.39854e+15
34.1, 0.698453, 0.688466, 0.899576, -7.42667e+14, -2.73709e+15, 1.39854e+15
34.2, 0.0617151, 0.21579, 0.428121, -7.42667e+14, -2.73709e+15, 1.39854e+15
34.3, 0.635363, 0.911122, 0.311197, -7.42667e+14, -2.73709e+15, 1.39854e+15
34.4, 0.94066, 0.796864, 0.983561, -7.42667e+14, -2.73709e+15, 1.39854e+15
34.5, 0.077135, 0.0976262, 0.579019, -7.42667e+14, -2.73709e+15, 1.39854e+15
34.6, 0.508776, 0.417939, 0.340494, -7.42667e+14, -2.73709e+15, 1.39854e+15
34.7, 0.267565, 0.671864, 0.636637, -7.42667e+14, -2.73709e+15, 1.39854e+15
34.8, 0.0263537, 0.851552, 0.0506796, -7.42667e+14, -2.73709e+15, 1.39854e+15
34.9, 0.74486, 0.130341, 0.489908, -7.42667e+14, -2.73709e+15, 1.39854e+15
35, 0.280309, 0.0445598, 0.0644004, -7.42667e+14, -2.73709e+15, 1.39854e+15
35.1, 0.0727697, 0.0821574, 0.856393, -7.42667e+14, -2.73709e+15, 1.39854e+15
35.2, 0.818429, 0.770907, 0.105094, -7.42667e+14, -2.73709e+15, 1.39854e+15
35.3, 0.35798, 0.873935, 0.391227, -7.42667e+14, -2.73709e+15, 1.39854e+15
35.4, 0.775216, 0.30995, 0.15148, -7.42667e+14, -2.73709e+15, 1.39854e+15
35.5, 0.0379797, 0.987411, 0.416519, -7.42667e+14, -2.73709e+15, 1.39854e+15
35.6, 0.530587, 0.884423, 0.982105, -7.42667e+14, -2.73709e+15, 1.39854e+15
